,Sparklines,rowSum,order_pearson_average,WG_SEC_0-40_12a_122021,WG_SEC_0-40_13a_122021,WG_SEC_0-40_14a_122021,WG_SEC_0-40_15a_122021,WG_SEC_0-40_16a_122021,WG_SEC_0-40_17a_122021,WG_SEC_0-40_18a_122021,WG_SEC_0-40_19a_122021,WG_SEC_0-40_20a_122021,WG_SEC_0-40_21a_122021,WG_SEC_0-40_22a_122021,WG_SEC_0-40_23a_122021,WG_SEC_0-40_24a_122021,WG_SEC_0-40_25a_122021,WG_SEC_0-40_26a_122021,WG_SEC_0-40_27a_122021,WG_SEC_0-40_28a_122021,WG_SEC_0-40_29a_122021,WG_SEC_0-40_30a_122021,WG_SEC_0-40_31a_122021,WG_SEC_0-40_32a_122021,WG_SEC_0-40_33a_122021,WG_SEC_0-40_34a_122021,WG_SEC_0-40_35a_122021,WG_SEC_0-40_36a_122021,WG_SEC_0-40_37a_122021,WG_SEC_0-40_38a_122021,WG_SEC_0-40_39a_122021,WG_SEC_0-40_40a_122021,WG_SEC_0-40_41a_122021,WG_SEC_0-40_42a_122021,WG_SEC_0-40_43a_122021,WG_SEC_0-40_44a_122021,WG_SEC_0-40_45a_122021,WG_SEC_0-40_46a_122021,WG_SEC_0-40_47a_122021,WG_SEC_0-40_48a_122021,WG_SEC_0-40_49a_122021,WG_SEC_0-40_50a_122021,WG_SEC_0-40_51a_122021,WG_SEC_0-40_52a_122021,WG_SEC_0-40_53a_122021,WG_SEC_0-40_54a_122021,WG_SEC_0-40_55a_122021,WG_SEC_0-40_56a_122021,WG_SEC_0-40_57a_122021,WG_SEC_0-40_58a_122021,WG_SEC_0-40_59a_122021,WG_SEC_0-40_60a_122021,WG_SEC_0-40_61a_122021,WG_SEC_0-40_62a_122021
tr|A0A3B5Z3B9|A0A3B5Z3B9_WHEAT,,1,10778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Z1G2|A0A3B5Z1G2_WHEAT,,1,10779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YZR7|A0A3B5YZR7_WHEAT,,1,10780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YZR2|A0A3B5YZR2_WHEAT,,1,10781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YZR0|A0A3B5YZR0_WHEAT,,1,10782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YZ75|A0A3B5YZ75_WHEAT,,1,10783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YXL7|A0A3B5YXL7_WHEAT,,1,10784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YW55|A0A3B5YW55_WHEAT,,2,10785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YV83|A0A3B5YV83_WHEAT,,1,10786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YUF3|A0A3B5YUF3_WHEAT,,1,10787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YTG5|A0A3B5YTG5_WHEAT,,1,10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YSN8|A0A3B5YSN8_WHEAT,,1,10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YPU8|A0A3B5YPU8_WHEAT,,1,10790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5YPQ3|A0A3B5YPQ3_WHEAT,,1,10791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y8L5|A0A3B5Y8L5_WHEAT,,1,10792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y7U1|A0A3B5Y7U1_WHEAT,,1,10793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y6V2|A0A3B5Y6V2_WHEAT,,1,10794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y459|A0A3B5Y459_WHEAT,,1,10795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y3D8|A0A3B5Y3D8_WHEAT,,1,10796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y1L0|A0A3B5Y1L0_WHEAT,,1,10797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y194|A0A3B5Y194_WHEAT,,1,10798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y0B0|A0A3B5Y0B0_WHEAT,,1,10799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XXE1|A0A3B5XXE1_WHEAT,,1,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XWQ1|A0A3B5XWQ1_WHEAT,,1,10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XUG9|A0A3B5XUG9_WHEAT,,1,10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XU48|A0A3B5XU48_WHEAT,,1,10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XTN7|A0A3B5XTN7_WHEAT,,1,10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XTM7|A0A3B5XTM7_WHEAT,,1,10805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XSY1|A0A3B5XSY1_WHEAT,,1,10806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A2X0TUX4|A0A2X0TUX4_WHEAT,,1,10807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A2X0S799|A0A2X0S799_WHEAT,,1,10808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A2X0S1D3|A0A2X0S1D3_WHEAT,,1,10809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5V081|A0A1D5V081_WHEAT,,1,10810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UVZ2|A0A1D5UVZ2_WHEAT,,1,10811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UVY4|A0A1D5UVY4_WHEAT,,1,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UTR1|A0A1D5UTR1_WHEAT,,1,10813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UPS6|A0A1D5UPS6_WHEAT,,2,10814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UMR6|A0A1D5UMR6_WHEAT,,1,10815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UMG0|A0A1D5UMG0_WHEAT,,1,10816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UM77|A0A1D5UM77_WHEAT,,1,10817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UJ02|A0A1D5UJ02_WHEAT,,1,10818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UIX9|A0A1D5UIX9_WHEAT,,1,10819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UHB3|A0A1D5UHB3_WHEAT,,1,10820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UG74|A0A1D5UG74_WHEAT,,1,10821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5RQY5|A0A1D5RQY5_WHEAT,,1,10822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A080YU18|A0A080YU18_WHEAT,,1,10823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A080YTX2|A0A080YTX2_WHEAT,,1,10824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077S803|A0A077S803_WHEAT,,1,10825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077S6R6|A0A077S6R6_WHEAT,,1,10826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077S636|A0A077S636_WHEAT,,1,10827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077S594|A0A077S594_WHEAT,,1,10828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077S3G3|A0A077S3G3_WHEAT,,1,10829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077S2A6|A0A077S2A6_WHEAT,,1,10830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077RYD3|A0A077RYD3_WHEAT,,1,10831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077RWE5|A0A077RWE5_WHEAT,,1,10832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077RA68|A0A077RA68_WHEAT,,1,10833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077RUZ7|A0A077RUZ7_WHEAT,,1,10834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6E8T3|A0A3B6E8T3_WHEAT,,4,10835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6EPQ6|A0A3B6EPQ6_WHEAT,,9,10836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6LYY0|A0A3B6LYY0_WHEAT,,21,10837,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,1,1,3,3,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6DB42|A0A3B6DB42_WHEAT,,23,10838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,0,2,0,0,0
tr|A0A3B6I7I5|A0A3B6I7I5_WHEAT,,9,10839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6LUX3|A0A3B6LUX3_WHEAT,,160,10840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,15,13,13,8,0,1,2,11,12,15,2,6,3,4,4,1,2,2,5,3,3,2,1,2,3,2,2,2,1,1,3,1,1,2
tr|A0A3B6I5M9|A0A3B6I5M9_WHEAT,,16,10841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XVL2|A0A3B5XVL2_WHEAT,,162,10842,1,3,4,2,2,0,2,0,0,0,0,1,1,0,9,7,8,15,21,14,11,0,1,1,5,6,11,3,2,2,1,3,0,2,3,2,3,3,1,1,0,1,0,2,1,1,0,1,1,1,3
tr|A0A3B6B789|A0A3B6B789_WHEAT,,14,10843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6HTK1|A0A3B6HTK1_WHEAT,,9,10844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6KQV6|A0A3B6KQV6_WHEAT,,23,10845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6PED7|A0A3B6PED7_WHEAT,,6,10846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6EF58|A0A3B6EF58_WHEAT,,58,10847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,7,5,9,5,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,0,0,1,1,0,1
tr|A0A3B6GVC0|A0A3B6GVC0_WHEAT,,1882,10848,0,0,0,1,3,11,0,0,2,1,5,3,10,53,139,185,151,189,99,151,136,10,46,42,47,39,46,27,31,15,29,40,10,29,28,23,33,28,26,20,20,15,16,20,18,16,18,18,14,5,14
tr|A0A3B5Y545|A0A3B5Y545_WHEAT,,118,10849,0,0,0,0,0,3,0,1,1,1,1,0,2,2,5,9,21,18,8,9,5,1,6,5,4,2,5,2,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
tr|A0A3B5ZZP8|A0A3B5ZZP8_WHEAT,,46,10850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,7,3,4,4,0,3,2,2,1,4,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y5X6|A0A3B5Y5X6_WHEAT,,9,10851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D6C087|A0A1D6C087_WHEAT,,13,10852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y1F9|A0A3B5Y1F9_WHEAT,,52,10853,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,6,5,5,4,5,0,1,1,1,3,4,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
tr|A0A3B6JPU0|A0A3B6JPU0_WHEAT,,33,10854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,6,4,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6LRW1|A0A3B6LRW1_WHEAT,,67,10855,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,8,10,7,8,5,1,0,2,6,3,3,0,1,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
tr|A0A3B6KMM5|A0A3B6KMM5_WHEAT,,635,10856,2,1,2,3,1,4,1,3,2,3,2,6,6,8,11,19,43,42,32,35,33,10,16,17,26,19,21,10,26,7,19,21,1,16,9,16,11,13,12,8,10,10,9,11,11,8,8,7,12,2,10
tr|A0A3B6ISW5|A0A3B6ISW5_WHEAT,,2374,10857,0,0,3,6,11,21,4,10,10,12,14,16,25,34,42,63,154,193,153,187,118,19,69,57,103,105,102,75,66,45,46,62,28,40,30,38,34,47,38,33,25,19,22,31,26,26,26,17,28,12,29
tr|A0A3B6HR26|A0A3B6HR26_WHEAT,,3398,10858,1,2,10,12,21,23,5,17,20,14,16,20,30,36,43,64,119,251,250,340,245,35,104,106,150,122,142,91,97,54,75,85,30,69,55,57,53,62,52,42,35,32,29,44,43,33,37,33,32,16,44
tr|A0A3B6JHJ7|A0A3B6JHJ7_WHEAT,,2752,10859,1,1,4,5,7,22,5,9,16,20,19,17,29,45,59,77,129,210,196,231,167,27,56,71,121,100,117,56,88,49,64,62,27,49,31,44,41,58,42,38,36,32,24,37,34,31,39,27,28,18,36
tr|A0A3B6EH38|A0A3B6EH38_WHEAT,,219,10860,0,0,0,1,1,3,0,0,2,1,2,2,2,3,4,4,10,31,25,24,17,4,0,2,7,3,5,0,5,4,3,8,2,3,1,5,4,6,3,2,2,3,1,2,3,1,2,2,2,0,2
tr|A0A0F7GA49|A0A0F7GA49_WHEAT,,526,10861,0,0,0,0,0,3,0,0,1,1,1,0,2,4,2,9,32,95,66,57,41,8,21,23,29,17,18,8,6,5,10,9,2,5,5,9,9,8,3,1,2,2,0,1,2,2,2,2,2,0,1
tr|A0A3B6FN17|A0A3B6FN17_WHEAT,,447,10862,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,8,32,65,57,60,52,5,17,23,31,12,19,6,5,6,2,3,1,3,6,7,5,4,4,1,0,1,1,0,0,0,0,0,0,0,1
tr|A0A3B5YTY7|A0A3B5YTY7_WHEAT,,145,10863,0,0,0,3,1,1,0,0,1,1,2,3,0,2,3,4,8,11,13,13,5,0,5,4,3,4,4,4,2,0,2,3,1,2,5,4,3,4,2,2,2,2,2,2,2,2,2,2,2,0,2
tr|A0A3B6I5D7|A0A3B6I5D7_WHEAT,,39,10864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,6,5,2,0,2,2,2,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A077S7L9|A0A077S7L9_WHEAT,,14,10865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XZD0|A0A3B5XZD0_WHEAT,,28,10866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,3,4,0,1,0,3,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6KSM1|A0A3B6KSM1_WHEAT,,10,10867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6NNK4|A0A3B6NNK4_WHEAT,,11,10868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UK99|A0A1D5UK99_WHEAT,,11,10869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A024CKY0|A0A024CKY0_WHEAT,,40,10870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,4,6,1,4,4,2,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|Q7XAP5|Q7XAP5_WHEAT,,41,10871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,7,4,7,0,3,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
